Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code
Callilepis pluto,,,,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Gnaphosoidea,Gnaphosidae,Gnaphosinae,,Callilepis,pluto,,,,,,,new 2023,observed,,,,,,2023-06-04,Andrew Simon,iNat:165739143,,215753,ART
Gnaphosa sp.,,,gnaphosid spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Gnaphosoidea,Gnaphosidae,Gnaphosinae,,Gnaphosa,,,,,,,,new 2018,observed,,,,,,2018-10-20,Andrew Simon,iNat:17693171,,153645,ART
Sergiolus columbianus,"(Emerton, 1917)",,western patterened ant-mimic,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Gnaphosoidea,Gnaphosidae,Herpyllinae,,Sergiolus,columbianus,,,,native,S5 (2018),,new 2014,observed,,,,,,2014-06-09,Andrew Simon,iNat:728018,,230819,ART
Cicurina tersa,"Simon, 1886",,western small-eared littleweaver,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Dictynoidea,Hahniidae,,,Cicurina,tersa,,,,native,S5 (2018),,reported,unobserved,2016-09-04,RBCM BC Spider Database,RBCM,,,,,,,217002,ART
Ceratinops inflatus,"(Emerton, 1923)",,high-headed rugose money spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Linyphiidae,Erigoninae,,Ceratinops,inflatus,,,,native,S4S5 (2018),,reported,unobserved,2012-05-09,Robb Bennett,RBCM,ENT012-017151,,,,,,216458,ART
Drapetisca alteranda,"Chamberlin, 1909",,northern long-toothed sheetweaver,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Linyphiidae,Micronetinae,,Drapetisca,alteranda,,,,native,SU (2018),,new 2018,observed,,,,,,2017-11-20,Andrew Simon,iNat:8906217,,218702,ART
Microlinyphia sp.,,,dwarf weaver,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Linyphiidae,Linyphiinae,,Microlinyphia,,,,,,,,new 2016,observed,,,,,,2016-06-23,Andrew Simon,iNat:3512983,,172535,ART
Neriene digna,"(Keyserling, 1886)",,eared western dome spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Linyphiidae,Linyphiinae,,Neriene,digna,,,,native,S5 (2018),,confirmed,observed,2007-12-26,Robb Bennett,RBCM,ENT009-004640,,2016-06-23,Andrew Simon,iNat:3512994,,225813,ART
Neriene litigiosa,,,Sierra dome spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Linyphiidae,Linyphiinae,,Neriene,litigiosa,,,,native,S5 (2018),,new 2018,observed,,,,,,2018-09-08,Andrew Simon,iNat:16339980,,209814,ART
Pityohyphantes sp.,,,dwarf weaver,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Linyphiidae,Linyphiinae,,Pityohyphantes,,,,,,,,new 2017,observed,,,,,,2017-05-31,Andrew Simon,iNat:8171933,,153447,ART
Scotinotylus patellatus,"(Emerton, 1917)",,west coast corkscrew money spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Linyphiidae,Erigoninae,,Scotinotylus,patellatus,,,,native,S4S5 (2018),,reported,unobserved,2016-09-04,RBCM BC Spider Database,RBCM,,,,,,,230703,ART
Spirembolus mundus,"Millidge, 1980",,northwestern corkscrew money spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Linyphiidae,Erigoninae,,Spirembolus,mundus,,,,native,SU (2018),,reported,unobserved,2016-09-04,RBCM BC Spider Database,RBCM,,,,,,,231417,ART
Tachygyna vancouverana,"Chamberlin & Ivie, 1939",,Vancouver spinster,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Linyphiidae,Erigoninae,,Tachygyna,vancouverana,,,,native,S5 (2018),,new 2019,observed,,,,,,2019-04-26,Andrew Simon,iNat:24351458,,232223,ART
Tenuiphantes zelatus,"(Zorsch, 1937)",,enthusiastic thin sheetweaver spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Linyphiidae,Micronetinae,,Tenuiphantes,zelatus,,,,native,S5 (2018),,reported,unobserved,2012-05-09,Robb Bennett,RBCM,ENT012-017150,,,,,,455054,ART
Wubana pacifica,"(Banks, 1896)",,dark unicorn,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Linyphiidae,Linyphiinae,,Wubana,pacifica,,,,native,S5 (2018),,reported,unobserved,2016-09-04,RBCM BC Spider Database,RBCM,,,,,,,233674,ART
Alopecosa kochi,"(Keyserling, 1877)",,koch fox spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Lycosoidea,Lycosidae,Lycosinae,,Alopecosa,kochi,,,,native,S5 (2018),,new 2017,observed,,,,,,2017-03-25,Andrew Simon,iNat:5471889,,143470,ART
Pardosa dorsuncata,"Lowrie & Dondale, 1981",,western leopard spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Lycosoidea,Lycosidae,Pardosinae,,Pardosa,dorsuncata,,,,native,S5 (2018),,reported,unobserved,1985-05-05,Geoffrey G.E. Scudder,SEM,SEM-UBC SPI-0437,,,,,,227171,ART
Pardosa lowriei,"Kronestedt, 1975",,Lowrie leopard spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Lycosoidea,Lycosidae,Pardosinae,,Pardosa,lowriei,,,,native,S5 (2018),,reported,unobserved,1985-05-05,Geoffrey G.E. Scudder,SEM,SEM-UBC SPI-0447,,,,,,227180,ART
Pardosa vancouveri,"Emerton, 1917",,Vancouver leopard spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Lycosoidea,Lycosidae,Pardosinae,,Pardosa,vancouveri,,,,native,S4S5 (2018),,confirmed,observed,1975-04-16,J. Spence,RBCM,ENT991-057062,,2017-05-31,Andrew Simon,iNat:8172357,,227200,ART
Trochosa sp.,,,,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Lycosoidea,Lycosidae,Lycosinae,,Trochosa,,,,,,,,new 2019,observed,,,,,,2019-06-27,Dave “Zeuss” Cochrane,iNat:27833523,,148395,ART
Philodromus dispar,,,Eurasian running crab spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Philodromidae,,,Philodromus,dispar,,,,exotic,unlisted,,new 2020,observed,,,,,,2020-05-16,Andrew Simon,iNat:46165706,,227754,ART
Philodromus rufus,"Walckenaer, 1826",,whitestriped agile crab spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Philodromidae,,,Philodromus,rufus,,,,native,SU (2018),,reported,unobserved,1983-04-30,Geoffrey G.E. Scudder,SEM,SEM-UBC SPI-0864,,,,,,153860,ART
Tibellus oblongus,,,oblong running spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Philodromidae,,,Tibellus,oblongus,,,,native,S5 (2018),,new 2021,observed,,,,,,2021-05-31,Christian Adler,iNat:81116740,,153855,ART
Pholcus phalangioides,"Füssli, 1775",,longbodied cellar spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Pholcoidea,Pholcidae,Pholcinae,,Pholcus,phalangioides,,,,exotic,unlisted,,confirmed,observed,2016-09-04,RBCM BC Spider Database,RBCM,,,2016-07-23,Andrew Simon,iNat:3734489,,67328,ART
Zygiella atrica,,,,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Phonognathidae,,,Zygiella,atrica,,,,,,,new 2023,observed,,,,,,2023-10-14,Kevin Toomer,iNat:187657819,,234023,ART
Phrurotimpus cf. borealis,"(Emerton, 1911)",,greater darklegged dwarf antmimic,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Corinnoidea,Phrurolithidae,,,Phrurotimpus,borealis,,,,native,S5 (2018),,new 2019,observed,,,,,,2019-04-26,Andrew Simon,iNat:24351468,,153793,ART
Pimoa altioculata,,,,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Pimoidae,,,Pimoa,altioculata,,,,,,,new 2021,observed,,,,,,2021-12-30,Caitlin Robinson,iNat:104041277,,228139,ART
Attinella dorsata,"(Banks, 1895)",,elongate patterned jumper,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,Sitticini,Attinella,dorsata,,,,native,SU (2018),,new 2019,unobserved,2019-05-04,Wayne Maddison,Bioblitz 2019,,,,,,,1070896,ART
Eris militaris,"(Hentz, 1845)",,bronze jumper,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,Dendryphantini,Eris,militaris,,,,native,S4S5 (2018),,confirmed,observed,2016-09-04,RBCM BC Spider Database,RBCM,,,2016-07-23,Sarah Tweedale,iNat:3737473,,121445,ART
Evarcha proszynskii,"Marusik & Logunov, 1998",,Proszynski knobbed jumper,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,Plexippini,Evarcha,proszynskii,,,,native,S5 (2018),,new 2016,observed,,,,,,2016-07-19,Andrew Simon,iNat:3707139,,61759,ART
Habronattus hirsutus,"(Peckham & Peckham, 1888)",,common western ornamented jumper,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,Plexippini,Habronattus,hirsutus,,,,native,S4 (2018),,new 2019,observed,2019-05-04,Wayne Maddison,Bioblitz 2019,,,2022-05-01,Jack Bindernagel,iNat:114745549,,220812,ART
Habronattus ophrys,"Griswold, 1987",,eyebrowed ornamented jumper,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,Plexippini,Habronattus,ophrys,,,,native,S4 (2018),,new 2019,unobserved,2019-05-04,Wayne Maddison,Bioblitz 2019,,,,,,,220814,ART
Habronattus oregonensis,,,Oregon paradise spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,Plexippini,Habronattus,oregonensis,,,,native,SU (2018),,new 2021,observed,,,,,,2021-05-05,Andrew Simon,iNat:77854422,,61880,ART
Metaphidippus manni,"(Peckham & Peckham, 1901)",,western oak jumper,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,Dendryphantini,Metaphidippus,manni,,,,native,S4S5 (2018),,new 2018,observed,,,,,,2018-05-19,Andrew Simon,iNat:12635472,,158632,ART
Neon reticulatus,"(Blackwall, 1853)",,holarctic tiny jumper,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,Neonini,Neon,reticulatus,,,,native,S5 (2018),,reported,unobserved,2012-05-09,Robb Bennett,RBCM,ENT012-017153,,,,,,225672,ART
Pelegrina aeneola,"(Curtis, 1892)",,darkheaded whitecheeked jumper,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,Dendryphantini,Pelegrina,aeneola,,,,native,S4S5 (2018),,new 2019,observed,2019-05-04,Wayne Maddison,Bioblitz 2019,,,2022-04-08,Andrew Simon,iNat:110820831,,117457,ART
Phanias albeolus,"(Chamberlin & Ivie, 1941)",,whitefaced Phanias jumper,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,Dendryphantini,Phanias,albeolus,,,,native,S4 (2018),,new 2019,observed,,,,,,2019-05-05,Lori Weidenhammer,iNat:24709313,,202314,ART
Phidippus johnsoni,"(Peckham & Peckham, 1883)",,Johnson jumper,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,Dendryphantini,Phidippus,johnsoni,,,,native,S5 (2018),,new 2016,observed,,,,,,2016-10-20,Lauren Magner & Andrew Simon,iNat:4403124,,58421,ART
Platycryptus californicus,"(Peckham & Peckham, 1888)",,western flattened jumper,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,Dendryphantini,Platycryptus,californicus,,,,native,S4S5 (2018),,new 2014,observed,,,,,,2014-06-13,Andrew Simon,iNat:735770,,228315,ART
Salticus scenicus,"(Clerck, 1757)",,zebra jumper,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,Salticini,Salticus,scenicus,,,,exotic,unlisted,,new 2017,observed,,,,,,2017-09-28,Andrew Simon,iNat:8159241,,68901,ART
Segestria pacifica,,,,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Dysderoidea,Segestriidae,,,Segestria,pacifica,,,,,,,new 2023,observed,,,,,,2023-06-07,Kevin Toomer,iNat:166123235,,199807,ART
Usofila pacifica,"(Banks, 1894)",,northwestern long-legged cave spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Leptonetoidea,Telemidae,,,Usofila,pacifica,,,,native,S5 (2018),,reported,unobserved,2006-01-05,Robb Bennett,RBCM,ENT014-021388,,,,,,233352,ART
Metellina curtisi,"(McCook, 1894)",,Curtis armored orbweaver,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Tetragnathidae,,,Metellina,curtisi,,,,native,S5 (2018),,new 2016,observed,,,,,,2016-08-15,Andrew Simon,iNat:3903550,,196577,ART
Metellina segmentata,,,,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Tetragnathidae,,,Metellina,segmentata,,,,,,,new 2023,observed,,,,,,2023-10-14,Kevin Toomer,iNat:187552312,,55621,ART
Tetragnatha sp.,,,long-jawed orbweaver,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Tetragnathidae,,,Tetragnatha,,,,,,,,confirmed,observed,1982-05-08,Geoffrey G.E. Scudder,SEM,SEM-UBC SPI-0276,,2016-05-13,Andrew Simon,iNat:3328654,,47550,ART
Enoplognatha ovata,"(Clerck, 1757)",,common candy-striped spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Theridiidae,Pholcommatinae,,Enoplognatha,ovata,,,,exotic,unlisted,,new 2014,observed,,,,,,2014-06-22,Ian Guthrie,iNat:4170004,,219195,ART
Latrodectus hesperus,"Chamberlin & Ivie, 1935",,western black widow,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Theridiidae,Latrodectinae,,Latrodectus,hesperus,,,,native,S5 (2018),,new 2016,observed,,,,,,2016-09-27,Andrew Simon,iNat:4343237,,47382,ART
Parasteatoda tepidariorum,,,,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Theridiidae,Theridiinae,,Parasteatoda,tepidariorum,,,,,,,new 2022,observed,,,,,,2022-06-25,David Leehr,iNat:123797459,,120583,ART
Platnickina tincta,,,,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Theridiidae,Theridiinae,,Platnickina,tincta,,,,,,,new 2022,observed,,,,,,2022-10-05,Kevin Toomer,iNat:137662387,,417238,ART
Rugathodes sexpunctatus,"Emerton, 1882",,common six-spotted orb-weaver,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Theridiidae,Theridiinae,,Rugathodes,sexpunctatus,,,,native,S5 (2018),,reported,unobserved,1983-04-30,Geoffrey G.E. Scudder,SEM,SEM-UBC SPI-0071,,,,,,230328,ART
Steatoda grossa,"(C. L. Koch, 1838)",,false black widow,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Theridiidae,Latrodectinae,,Steatoda,grossa,,,,exotic,unlisted,,new 2016,observed,,,,,,2016-01-29,Christopher Kingi,iNat:8533011,,61997,ART
Theridion sp.,,,cobweb spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Theridiidae,Theridiinae,,Theridion,,,,,,,,new 2016,observed,,,,,,2016-06-23,Andrew Simon,iNat:3512992,,82081,ART
Bassaniana cf. utahensis,"(Gertsch, 1932)",,common bark crab spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,Thomisinae,Diaeini,Bassaniana,utahensis,,,,native,S5 (2018),,new 2016,observed,,,,,,2016-11-03,Andrew Simon,iNat:4491284,,298120,ART
Coriarachne brunneipes,"Banks, 1893",,dark bark crab spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,Thomisinae,Coriarachnini,Coriarachne,brunneipes,,,,native,S4 (2018),,new 2017,observed,,,,,,2017-05-27,Andrew Simon,iNat:6465012,,217594,ART
Misumena vatia,"(Clerck, 1757)",,goldenrod crab spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,Thomisinae,Misumenini,Misumena,vatia,,,,native,S5 (2018),,new 2016,observed,,,,,,2016-06-23,"Alison, Laura and Malcolm Colwell",iNat:3562082,,55746,ART
Xysticus pretiosus,"Gertsch, 1934",,western ground crab spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,Thomisinae,Coriarachnini,Xysticus,pretiosus,,,,native,S4S5 (2018),,confirmed,observed,2012-05-09,Robb Bennett,RBCM,ENT012-017154,,2017-05-31,Andrew Simon,iNat:6464872,,233894,ART
Ixodes pacificus,"Cooley & Kohls, 1943",,western blacklegged tick,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Parasitiformes,Ixodida,,,Ixodidae,,,Ixodes,pacificus,,,,native,S4 (2019),,new 2018,observed,,,,,,2018-05-05,Andrew Simon,iNat:12258908,,60599,ART
Leptobunus parvulus,"(Banks, 1894)",,harvestman,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Opiliones,Eupnoi,Phalangioidea,Phalangiidae,Phalangiinae,,Leptobunus,parvulus,,,,native,S4S5 (2019),,new 2019,observed,,,,,,2019-06-13,Dave “Zeuss” Cochrane,iNat:27018303,,525639,ART
Phalangium opilio,,,European harvestman,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Opiliones,Eupnoi,Phalangioidea,Phalangiidae,Phalangiinae,,Phalangium,opilio,,,,exotic,unlisted,,new 2021,observed,,,,,,2021-06-14,Kevin Toomer,iNat:83048521,,84644,ART
Pseudoscorpiones,,,pseudoscorpion,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Pseudoscorpiones,,,,,,,,,,,,,,new 2017,observed,,,,,,2017-05-13,Scott Gilmore,iNat:6223424,,172373,ART
Chaetodactylus sp.,,,,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Sarcoptiformes,Oribatida,Hemisarcoptoidea,Chaetodactylidae,,,Chaetodactylus,,,,,,,,new 2023,observed,,,,,,2023-04-12,Kath Quayle,iNat:158444466,,429818,ART
Aceria erinea,,,,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Sarcoptiformes,Endeostigmata,Eriophyoidea,Eriophyidae,Eriophyinae,Aceriini,Aceria,erinea,,,,,,,new 2023,observed,,,,,,2023-05-27,Joan Septembre,iNat:164466493,,358373,ART
Aceria genistae,,,,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Sarcoptiformes,Endeostigmata,Eriophyoidea,Eriophyidae,Eriophyinae,Aceriini,Aceria,genistae,,,,,,,new 2022,observed,,,,,,2022-03-26,Liam Ragan,iNat:109624839,,384897,ART
Colomerus holodisci,,,,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Sarcoptiformes,Endeostigmata,Eriophyoidea,Eriophyidae,Cecidophyinae,Colomerini,Colomerus,holodisci,,,,,,,new 2018,observed,,,,,,2018-05-20,Kevin Toomer,iNat:12654973,,1109531,ART
Eriophyes emarginatae,"Keifer, 1939",,leaf gall mite,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Sarcoptiformes,Endeostigmata,Eriophyoidea,Eriophyidae,Eriophyinae,Eriophyini,Eriophyes,emarginatae,,,,,,,new 2015,observed,,,,,,2015-08-28,Lauren Magner & Andrew Simon,iNat:3735293,,322964,ART
Eriophyes laevis,,,alder leaf gall mite,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Sarcoptiformes,Endeostigmata,Eriophyoidea,Eriophyidae,Eriophyinae,Eriophyini,Eriophyes,laevis,,,,,,,new 2021,observed,,,,,,2021-06-11,Kevin Toomer,iNat:82595489,,464223,ART
Neomolgus littoralis,,,,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,Bdelloidea,Bdellidae,,,Neomolgus,littoralis,,,,,,,new 2022,observed,,,,,,2022-04-13,Christian Adler,iNat:111413215,,120956,ART
Linopodes sp.,,,mite,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,Eupodoidea,Cocceupodidae,,,Linopodes,,,,,,,,new 2019,observed,,,,,,2019-05-05,Jason Headley,iNat:24698269,,379538,ART
Armadillidium vulgare,"Latreille, 1804",,common pill woodlouse,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Oniscidea,,Armadillidiidae,,,Armadillidium,vulgare,,,,,,,new 2017,observed,2019-05-04,Madeleine Ankenman,RBCM,020-00038-002,,2017-05-08,Andrew Simon,iNat:6217455,,56083,ART
Ligia occidentalis,"(Dana, 1853)",,western sea roach,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Oniscidea,,Ligiidae,,,Ligia,occidentalis,,,,,,,new 2016,observed,,,,,,2016-06-27,Andrew Simon,iNat:3540153,,117674,ART
Ligia pallasii,"Brandt, 1833",,common rock louse,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Oniscidea,,Ligiidae,,,Ligia,pallasii,,,,,,,new 2017,observed,,,,,,2017-08-04,Tyson Ehlers,iNat:8914894,,84264,ART
Ligidium gracile,"(Dana, 1854)",,isopod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Oniscidea,,Ligiidae,,,Ligidium,gracile,,,,,,,new 2017,observed,2019-05-04,Madeleine Ankenman,RBCM,020-00041-002,,2017-05-27,Ayla Malcolm,iNat:6613083,,339104,ART
Oniscus asellus,"Linnaeus, 1758",,common shiny woodlouse,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Oniscidea,,Oniscidae,,,Oniscus,asellus,,,,,,,new 2016,observed,2019-05-04,Madeleine Ankenman,RBCM,020-00038-001,,2016-06-23,William Terpenning,iNat:3516082,,48284,ART
Porcellio scaber,"Latreille, 1804",,common rough woodlouse,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Oniscidea,,Porcellionidae,,,Porcellio,scaber,,,,,,,new 2016,observed,2019-05-04,Madeleine Ankenman,RBCM,020-00041-001,,2016-01-01,Galiano observer,iNat:24352845,,122238,ART
Entomobrya clitellaria,"Guthrie, 1903",,slender springtail,Animalia,Arthropoda,Hexapoda,,Entognatha,Collembola,,Entomobryomorpha,,Entomobryoidea,Entomobryidae,Entomobryinae,,Entomobrya,clitellaria,,,,,,,new 2019,observed,,,,,,2019-09-20,Scott Gilmore,iNat:33096075,,470384,ART
Entomobrya katzi,"Jordana & Baquero, 2021",,slender springtail,Animalia,Arthropoda,Hexapoda,,Entognatha,Collembola,,Entomobryomorpha,,Entomobryoidea,Entomobryidae,Entomobryinae,,Entomobrya,katzi,,,,,,,new 2019,observed,,,,,,2019-04-26,Andrew Simon,iNat:24351469,,219209,ART
Entomobrya nivalis,,,,Animalia,Arthropoda,Hexapoda,,Entognatha,Collembola,,Entomobryomorpha,,Entomobryoidea,Entomobryidae,Entomobryinae,,Entomobrya,nivalis,,,,,,,new 2022,observed,,,,,,2022-03-26,Liam Ragan,iNat:109625010,,389008,ART
Entomobrya triangularis,"Schott, 1896",,slender springtail,Animalia,Arthropoda,Hexapoda,,Entognatha,Collembola,,Entomobryomorpha,,Entomobryoidea,Entomobryidae,Entomobryinae,,Entomobrya,triangularis,,,,,,,new 2018,observed,,,,,,2018-05-19,Scott Gilmore,iNat:12667801,,296704,ART
Vertagopus arboreus,,,,Animalia,Arthropoda,Hexapoda,,Entognatha,Collembola,,Entomobryomorpha,,Isotomoidea,Isotomidae,Isotominae,,Vertagopus,arboreus,,,,,,,new 2023,observed,,,,,,2023-02-08,Liam Ragan,iNat:148364335,,339899,ART
Ptenothrix maculosa,"(Schott, 1891)",,globular springtail,Animalia,Arthropoda,Hexapoda,,Entognatha,Collembola,,Symphypleona,,Dicyrtomoidea,Dicyrtomidae,Ptenothricinae,,Ptenothrix,maculosa,,,,,,,new 2017,observed,,,,,,2017-02-16,Andrew Simon,iNat:5121870,,491087,ART
Zootermopsis angusticollis,(Hagen),,Pacific dampwood termite,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Blattodea,,Blattoidea,Archotermopsidae,,,Zootermopsis,angusticollis,,,,,,,confirmed,observed,1975-09-14,Geoffrey G.E. Scudder,SEM,SEM-UBC ISO-0042,,2016-08-13,Andrew Simon,iNat:3882082,,121383,ART
Zootermopsis nevadensis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Blattodea,,Blattoidea,Archotermopsidae,,,Zootermopsis,nevadensis,,,,,,,new 2022,observed,,,,,,2022-11-17,Moira Tarry,iNat:142256176,,296482,ART
Reticulitermes hesperus,,,western subterranean termite,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Blattodea,,Blattoidea,Rhinotermitidae,Heterotermitinae,,Reticulitermes,hesperus,,,,,,,new 2019,observed,,,,,,2019-08-22,Chris Ratzlaff,iNat:32630539,,296465,ART
Necrophilus hydrophiloides,"Guérin-Méneville, 1835",,primitive carrion beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Agyrtidae,Necrophilinae,,Necrophilus,hydrophiloides,,,,native,S4S5 (2017),,confirmed,observed,1979-04-06,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-28996,,2018-06-10,Andrew Simon,iNat:36634725,,176866,ART
